Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for bsd-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:32:22 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 8388608k(60916k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=104857600 -XX:MaxHeapSize=104857600 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseSerialGC 
0.453: [GC (Allocation Failure) 0.453: [DefNew: 27328K->2533K(30720K), 0.0093222 secs] 27328K->2533K(99008K), 0.0093992 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
2.800: [GC (Allocation Failure) 2.800: [DefNew: 30720K->2485K(30720K), 0.0092460 secs] 41824K->16973K(99008K), 0.0093126 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
2.915: [GC (Allocation Failure) 2.915: [DefNew: 29813K->803K(30720K), 0.0071323 secs] 44301K->16902K(99008K), 0.0072117 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
3.017: [GC (Allocation Failure) 3.017: [DefNew: 28131K->1197K(30720K), 0.0039746 secs] 44230K->17296K(99008K), 0.0040367 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
3.107: [GC (Allocation Failure) 3.107: [DefNew: 28525K->1725K(30720K), 0.0046818 secs] 44624K->17824K(99008K), 0.0047434 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
3.209: [GC (Allocation Failure) 3.209: [DefNew: 29053K->2393K(30720K), 0.0068053 secs] 45152K->18927K(99008K), 0.0068675 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.292: [GC (Allocation Failure) 3.292: [DefNew: 29721K->2004K(30720K), 0.0066766 secs] 46255K->19609K(99008K), 0.0067337 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.398: [GC (Allocation Failure) 3.398: [DefNew: 29332K->1331K(30720K), 0.0056938 secs] 46937K->20008K(99008K), 0.0057680 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
3.471: [GC (Allocation Failure) 3.471: [DefNew: 28659K->1780K(30720K), 0.0050669 secs] 47336K->20458K(99008K), 0.0051393 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
564.432: [Full GC (Metadata GC Threshold) 564.432: [Tenured: 18677K->19603K(68288K), 0.1968041 secs] 39678K->19603K(99008K), [Metaspace: 33791K->33791K(1079296K)], 0.1972360 secs] [Times: user=0.07 sys=0.11, real=0.20 secs] 
565.000: [GC (Allocation Failure) 565.000: [DefNew: 27328K->1319K(30720K), 0.0057005 secs] 46931K->20923K(99008K), 0.0057903 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
582.706: [GC (Allocation Failure) 582.706: [DefNew: 28647K->3392K(30720K), 0.0139465 secs] 48251K->27956K(99008K), 0.0140572 secs] [Times: user=0.01 sys=0.01, real=0.02 secs] 
582.928: [GC (Allocation Failure) 582.928: [DefNew: 30720K->987K(30720K), 0.0106834 secs] 55284K->28837K(99008K), 0.0108108 secs] [Times: user=0.01 sys=0.00, real=0.02 secs] 
583.177: [GC (Allocation Failure) 583.177: [DefNew: 28315K->1303K(30720K), 0.0062056 secs] 56165K->29153K(99008K), 0.0063149 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
583.393: [GC (Allocation Failure) 583.393: [DefNew: 28631K->3385K(30720K), 0.0085793 secs] 56481K->31235K(99008K), 0.0086866 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
583.646: [GC (Allocation Failure) 583.646: [DefNew: 30713K->353K(30720K), 0.0102009 secs] 58563K->31401K(99008K), 0.0104513 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
583.888: [GC (Allocation Failure) 583.888: [DefNew: 27681K->452K(30720K), 0.0048938 secs] 58729K->31501K(99008K), 0.0049908 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
584.111: [GC (Allocation Failure) 584.111: [DefNew: 27780K->388K(30720K), 0.0074129 secs] 58829K->31437K(99008K), 0.0075307 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
584.321: [GC (Allocation Failure) 584.321: [DefNew: 27716K->342K(30720K), 0.0055335 secs] 58765K->31390K(99008K), 0.0056366 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
584.512: [GC (Allocation Failure) 584.512: [DefNew: 27670K->591K(30720K), 0.0078406 secs] 58718K->31640K(99008K), 0.0079786 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
584.727: [GC (Allocation Failure) 584.727: [DefNew: 27919K->624K(30720K), 0.0043521 secs] 58968K->31673K(99008K), 0.0044544 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
584.912: [GC (Allocation Failure) 584.912: [DefNew: 27947K->377K(30720K), 0.0040241 secs] 58995K->31425K(99008K), 0.0041137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
585.095: [GC (Allocation Failure) 585.096: [DefNew: 27705K->436K(30720K), 0.0047355 secs] 58753K->31484K(99008K), 0.0048674 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
585.274: [GC (Allocation Failure) 585.274: [DefNew: 27764K->796K(30720K), 0.0054774 secs] 58812K->31845K(99008K), 0.0055645 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
585.437: [GC (Allocation Failure) 585.437: [DefNew: 28124K->1067K(30720K), 0.0051703 secs] 59173K->32116K(99008K), 0.0052612 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
585.611: [GC (Allocation Failure) 585.611: [DefNew: 28395K->1043K(30720K), 0.0067501 secs] 59444K->32092K(99008K), 0.0069038 secs] [Times: user=0.02 sys=0.01, real=0.00 secs] 
585.803: [GC (Allocation Failure) 585.803: [DefNew: 28371K->1148K(30720K), 0.0047465 secs] 59420K->32197K(99008K), 0.0048571 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
585.987: [GC (Allocation Failure) 585.987: [DefNew: 28476K->1143K(30720K), 0.0046224 secs] 59525K->32192K(99008K), 0.0047071 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
586.163: [GC (Allocation Failure) 586.163: [DefNew: 28471K->781K(30720K), 0.0043176 secs] 59520K->31829K(99008K), 0.0044085 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
586.329: [GC (Allocation Failure) 586.329: [DefNew: 28109K->642K(30720K), 0.0047942 secs] 59157K->31691K(99008K), 0.0048987 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
586.488: [GC (Allocation Failure) 586.488: [DefNew: 27970K->982K(30720K), 0.0049278 secs] 59019K->32063K(99008K), 0.0050161 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
586.651: [GC (Allocation Failure) 586.651: [DefNew: 28310K->1133K(30720K), 0.0057622 secs] 59391K->32234K(99008K), 0.0058596 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
586.839: [GC (Allocation Failure) 586.839: [DefNew: 28461K->1127K(30720K), 0.0069792 secs] 59562K->32235K(99008K), 0.0070819 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
587.044: [GC (Allocation Failure) 587.044: [DefNew: 28455K->666K(30720K), 0.0045219 secs] 59563K->31779K(99008K), 0.0046173 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
587.228: [GC (Allocation Failure) 587.228: [DefNew: 27994K->911K(30720K), 0.0066989 secs] 59107K->32068K(99008K), 0.0068182 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
587.422: [GC (Allocation Failure) 587.422: [DefNew: 28239K->1093K(30720K), 0.0049649 secs] 59396K->32256K(99008K), 0.0050530 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
587.589: [GC (Allocation Failure) 587.589: [DefNew: 28421K->695K(30720K), 0.0059809 secs] 59584K->31872K(99008K), 0.0060921 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
587.758: [GC (Allocation Failure) 587.758: [DefNew: 28023K->1054K(30720K), 0.0052608 secs] 59200K->32238K(99008K), 0.0053752 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
587.941: [GC (Allocation Failure) 587.941: [DefNew: 28382K->1036K(30720K), 0.0043543 secs] 59566K->32224K(99008K), 0.0044561 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
588.099: [GC (Allocation Failure) 588.099: [DefNew: 28364K->502K(30720K), 0.0061447 secs] 59552K->31778K(99008K), 0.0062594 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
588.264: [GC (Allocation Failure) 588.264: [DefNew: 27830K->836K(30720K), 0.0107933 secs] 59106K->32115K(99008K), 0.0109327 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
588.430: [GC (Allocation Failure) 588.430: [DefNew: 28164K->860K(30720K), 0.0069726 secs] 59443K->32145K(99008K), 0.0070787 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
588.583: [GC (Allocation Failure) 588.583: [DefNew: 28188K->708K(30720K), 0.0047481 secs] 59473K->31996K(99008K), 0.0048556 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
588.743: [GC (Allocation Failure) 588.743: [DefNew: 28036K->1057K(30720K), 0.0081622 secs] 59324K->32346K(99008K), 0.0084218 secs] [Times: user=0.02 sys=0.01, real=0.01 secs] 
588.931: [GC (Allocation Failure) 588.931: [DefNew: 28385K->904K(30720K), 0.0056552 secs] 59674K->32197K(99008K), 0.0057635 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
589.088: [GC (Allocation Failure) 589.088: [DefNew: 28232K->1241K(30720K), 0.0074790 secs] 59525K->32537K(99008K), 0.0075868 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
589.243: [GC (Allocation Failure) 589.243: [DefNew: 28569K->848K(30720K), 0.0099068 secs] 59865K->32147K(99008K), 0.0100935 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
589.406: [GC (Allocation Failure) 589.406: [DefNew: 28176K->1395K(30720K), 0.0077735 secs] 59475K->32695K(99008K), 0.0078837 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
589.562: [GC (Allocation Failure) 589.562: [DefNew: 28723K->852K(30720K), 0.0044743 secs] 60023K->32155K(99008K), 0.0045808 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
589.717: [GC (Allocation Failure) 589.717: [DefNew: 28180K->1706K(30720K), 0.0087193 secs] 59483K->33012K(99008K), 0.0088913 secs] [Times: user=0.02 sys=0.01, real=0.01 secs] 
589.870: [GC (Allocation Failure) 589.870: [DefNew: 29034K->880K(30720K), 0.0075860 secs] 60340K->32199K(99008K), 0.0077047 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
590.016: [GC (Allocation Failure) 590.016: [DefNew: 28208K->1303K(30720K), 0.0076453 secs] 59527K->32622K(99008K), 0.0077663 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
590.161: [GC (Allocation Failure) 590.161: [DefNew: 28631K->1000K(30720K), 0.0064780 secs] 59950K->32319K(99008K), 0.0065958 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
590.313: [GC (Allocation Failure) 590.313: [DefNew: 28328K->1092K(30720K), 0.0101664 secs] 59647K->32411K(99008K), 0.0102966 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
590.506: [GC (Allocation Failure) 590.506: [DefNew: 28420K->719K(30720K), 0.0050254 secs] 59739K->32042K(99008K), 0.0051372 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
590.645: [GC (Allocation Failure) 590.645: [DefNew: 28047K->752K(30720K), 0.0061037 secs] 59370K->32081K(99008K), 0.0062054 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
590.807: [GC (Allocation Failure) 590.807: [DefNew: 28080K->900K(30720K), 0.0052108 secs] 59409K->32230K(99008K), 0.0053211 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
590.951: [GC (Allocation Failure) 590.951: [DefNew: 28228K->652K(30720K), 0.0037016 secs] 59558K->31985K(99008K), 0.0038060 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
591.086: [GC (Allocation Failure) 591.086: [DefNew: 27980K->595K(30720K), 0.0065457 secs] 59313K->32014K(99008K), 0.0066768 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
591.234: [GC (Allocation Failure) 591.234: [DefNew: 27923K->606K(30720K), 0.0045025 secs] 59342K->32027K(99008K), 0.0045992 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
591.373: [GC (Allocation Failure) 591.373: [DefNew: 27934K->591K(30720K), 0.0048330 secs] 59355K->32016K(99008K), 0.0049406 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
591.510: [GC (Allocation Failure) 591.510: [DefNew: 27919K->577K(30720K), 0.0058454 secs] 59344K->32028K(99008K), 0.0060358 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
591.657: [GC (Allocation Failure) 591.659: [DefNew: 27905K->406K(30720K), 0.0045364 secs] 59356K->32157K(99008K), 0.0060575 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
591.795: [GC (Allocation Failure) 591.795: [DefNew: 27734K->343K(30720K), 0.0074539 secs] 59485K->32096K(99008K), 0.0076022 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
591.956: [GC (Allocation Failure) 591.956: [DefNew: 27671K->235K(30720K), 0.0034929 secs] 59424K->31988K(99008K), 0.0035929 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
592.111: [GC (Allocation Failure) 592.111: [DefNew: 27563K->285K(30720K), 0.0049908 secs] 59316K->32040K(99008K), 0.0051371 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
592.268: [GC (Allocation Failure) 592.268: [DefNew: 27613K->252K(30720K), 0.0050467 secs] 59368K->32007K(99008K), 0.0051794 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
592.425: [GC (Allocation Failure) 592.425: [DefNew: 27580K->489K(30720K), 0.0048540 secs] 59335K->32245K(99008K), 0.0049762 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
592.565: [GC (Allocation Failure) 592.565: [DefNew: 27817K->448K(30720K), 0.0057058 secs] 59573K->32207K(99008K), 0.0058308 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
592.687: [GC (Allocation Failure) 592.687: [DefNew: 27776K->475K(30720K), 0.0039751 secs] 59535K->32236K(99008K), 0.0040755 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
592.815: [GC (Allocation Failure) 592.815: [DefNew: 27803K->1079K(30720K), 0.0054041 secs] 59564K->32842K(99008K), 0.0055270 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
592.939: [GC (Allocation Failure) 592.939: [DefNew: 28407K->568K(30720K), 0.0048794 secs] 60170K->32338K(99008K), 0.0049983 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
593.061: [GC (Allocation Failure) 593.061: [DefNew: 27896K->485K(30720K), 0.0041810 secs] 59666K->32256K(99008K), 0.0042843 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
593.188: [GC (Allocation Failure) 593.188: [DefNew: 27813K->1188K(30720K), 0.0053168 secs] 59584K->32962K(99008K), 0.0054118 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
593.309: [GC (Allocation Failure) 593.309: [DefNew: 28516K->319K(30720K), 0.0050956 secs] 60290K->32095K(99008K), 0.0053103 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
593.421: [GC (Allocation Failure) 593.421: [DefNew: 27647K->477K(30720K), 0.0061291 secs] 59423K->32255K(99008K), 0.0062465 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
593.525: [GC (Allocation Failure) 593.526: [DefNew: 27805K->1098K(30720K), 0.0054629 secs] 59583K->32877K(99008K), 0.0055539 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
593.629: [GC (Allocation Failure) 593.629: [DefNew: 28426K->713K(30720K), 0.0045587 secs] 60205K->32495K(99008K), 0.0046382 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
593.739: [GC (Allocation Failure) 593.739: [DefNew: 28041K->1129K(30720K), 0.0045138 secs] 59823K->32913K(99008K), 0.0045961 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
593.852: [GC (Allocation Failure) 593.852: [DefNew: 28457K->894K(30720K), 0.0053485 secs] 60241K->32682K(99008K), 0.0054575 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
593.954: [GC (Allocation Failure) 593.954: [DefNew: 28222K->851K(30720K), 0.0061790 secs] 60010K->32641K(99008K), 0.0062826 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
594.053: [GC (Allocation Failure) 594.053: [DefNew: 28179K->826K(30720K), 0.0038822 secs] 59969K->32617K(99008K), 0.0039598 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
594.143: [GC (Allocation Failure) 594.143: [DefNew: 28154K->439K(30720K), 0.0035435 secs] 59945K->32231K(99008K), 0.0036203 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
594.240: [GC (Allocation Failure) 594.240: [DefNew: 27767K->526K(30720K), 0.0033661 secs] 59559K->32323K(99008K), 0.0034382 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
594.347: [GC (Allocation Failure) 594.347: [DefNew: 27854K->1206K(30720K), 0.0077166 secs] 59651K->33008K(99008K), 0.0078279 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
594.440: [GC (Allocation Failure) 594.440: [DefNew: 28534K->465K(30720K), 0.0035313 secs] 60336K->32270K(99008K), 0.0036103 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
594.529: [GC (Allocation Failure) 594.529: [DefNew: 27793K->284K(30720K), 0.0030679 secs] 59598K->32090K(99008K), 0.0031602 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
594.615: [GC (Allocation Failure) 594.615: [DefNew: 27612K->297K(30720K), 0.0055696 secs] 59418K->32107K(99008K), 0.0082458 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
594.724: [GC (Allocation Failure) 594.725: [DefNew: 27625K->1185K(30720K), 0.0058670 secs] 59435K->32996K(99008K), 0.0067232 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
594.814: [GC (Allocation Failure) 594.814: [DefNew: 28513K->718K(30720K), 0.0063194 secs] 60324K->32534K(99008K), 0.0064470 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
594.912: [GC (Allocation Failure) 594.912: [DefNew: 28046K->717K(30720K), 0.0043975 secs] 59862K->32537K(99008K), 0.0045141 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
594.992: [GC (Allocation Failure) 594.993: [DefNew: 28045K->741K(30720K), 0.0047556 secs] 59865K->32563K(99008K), 0.0048519 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
595.077: [GC (Allocation Failure) 595.077: [DefNew: 28069K->916K(30720K), 0.0043509 secs] 59891K->32742K(99008K), 0.0044461 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
595.159: [GC (Allocation Failure) 595.160: [DefNew: 28244K->496K(30720K), 0.0034602 secs] 60070K->32322K(99008K), 0.0035535 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
595.235: [GC (Allocation Failure) 595.235: [DefNew: 27824K->266K(30720K), 0.0032067 secs] 59650K->32095K(99008K), 0.0033002 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
595.310: [GC (Allocation Failure) 595.310: [DefNew: 27594K->177K(30720K), 0.0031327 secs] 59423K->32008K(99008K), 0.0032327 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
595.393: [GC (Allocation Failure) 595.393: [DefNew: 27505K->157K(30720K), 0.0028394 secs] 59336K->31989K(99008K), 0.0029394 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
595.464: [GC (Allocation Failure) 595.464: [DefNew: 27485K->203K(30720K), 0.0028507 secs] 59317K->32037K(99008K), 0.0029270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
595.541: [GC (Allocation Failure) 595.541: [DefNew: 27531K->171K(30720K), 0.0031882 secs] 59365K->32008K(99008K), 0.0032904 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
595.611: [GC (Allocation Failure) 595.611: [DefNew: 27499K->171K(30720K), 0.0040040 secs] 59336K->32009K(99008K), 0.0041501 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
595.684: [GC (Allocation Failure) 595.684: [DefNew: 27499K->167K(30720K), 0.0027370 secs] 59337K->32007K(99008K), 0.0028083 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
595.747: [GC (Allocation Failure) 595.747: [DefNew: 27495K->172K(30720K), 0.0030672 secs] 59335K->32013K(99008K), 0.0031633 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
595.817: [GC (Allocation Failure) 595.817: [DefNew: 27500K->148K(30720K), 0.0034627 secs] 59341K->31990K(99008K), 0.0036064 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
595.903: [GC (Allocation Failure) 595.903: [DefNew: 27476K->176K(30720K), 0.0029689 secs] 59318K->32023K(99008K), 0.0030579 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
595.959: [GC (Allocation Failure) 595.959: [DefNew: 27504K->171K(30720K), 0.0025411 secs] 59351K->32018K(99008K), 0.0026159 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
596.015: [GC (Allocation Failure) 596.015: [DefNew: 27499K->218K(30720K), 0.0028248 secs] 59346K->32067K(99008K), 0.0028919 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
596.077: [GC (Allocation Failure) 596.077: [DefNew: 27540K->162K(30720K), 0.0025723 secs] 59389K->32017K(99008K), 0.0026415 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
596.140: [GC (Allocation Failure) 596.140: [DefNew: 27490K->219K(30720K), 0.0035588 secs] 59345K->32074K(99008K), 0.0036512 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
596.194: [GC (Allocation Failure) 596.194: [DefNew: 27547K->332K(30720K), 0.0030765 secs] 59402K->32192K(99008K), 0.0031663 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
596.249: [GC (Allocation Failure) 596.249: [DefNew: 27660K->182K(30720K), 0.0028357 secs] 59520K->32046K(99008K), 0.0029179 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
596.302: [GC (Allocation Failure) 596.302: [DefNew: 27510K->147K(30720K), 0.0024207 secs] 59374K->32011K(99008K), 0.0024966 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
596.362: [GC (Allocation Failure) 596.362: [DefNew: 27475K->163K(30720K), 0.0039218 secs] 59339K->32027K(99008K), 0.0040346 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
596.433: [GC (Allocation Failure) 596.433: [DefNew: 27491K->182K(30720K), 0.0039228 secs] 59355K->32047K(99008K), 0.0040355 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
596.491: [GC (Allocation Failure) 596.491: [DefNew: 27510K->147K(30720K), 0.0027073 secs] 59375K->32012K(99008K), 0.0028025 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
