Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for bsd-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:32:22 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 8388608k(58756k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=104857600 -XX:MaxHeapSize=104857600 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseParallelGC 
28.311: [GC (Allocation Failure) [PSYoungGen: 31872K->128K(32768K)] 74641K->42929K(101376K), 0.0022617 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.397: [GC (Allocation Failure) [PSYoungGen: 31872K->64K(32768K)] 74673K->42881K(101376K), 0.0030668 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.464: [GC (Allocation Failure) [PSYoungGen: 31808K->96K(32768K)] 74625K->42929K(101376K), 0.0075896 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
28.533: [GC (Allocation Failure) [PSYoungGen: 31840K->64K(32768K)] 74673K->42921K(101376K), 0.0031351 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
28.596: [GC (Allocation Failure) [PSYoungGen: 31808K->160K(32768K)] 74665K->43049K(101376K), 0.0019136 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.665: [GC (Allocation Failure) [PSYoungGen: 31904K->128K(33280K)] 74793K->43049K(101888K), 0.0046224 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.735: [GC (Allocation Failure) [PSYoungGen: 32896K->160K(33280K)] 75817K->43097K(101888K), 0.0036046 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.795: [GC (Allocation Failure) [PSYoungGen: 32920K->96K(33280K)] 75857K->43073K(101888K), 0.0026850 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
28.861: [GC (Allocation Failure) [PSYoungGen: 32856K->128K(33280K)] 75833K->43129K(101888K), 0.0032922 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.962: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 75897K->43161K(101888K), 0.0017267 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
29.058: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 75929K->43161K(101888K), 0.0024343 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
29.123: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 75929K->43193K(101888K), 0.0029861 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.196: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 75961K->43249K(101888K), 0.0027617 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.263: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 76017K->43273K(101888K), 0.0028071 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.325: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 76041K->43257K(101888K), 0.0023924 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.434: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 76025K->43321K(101888K), 0.0017960 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.495: [GC (Allocation Failure) [PSYoungGen: 32895K->128K(33280K)] 76088K->43353K(101888K), 0.0017387 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.580: [GC (Allocation Failure) [PSYoungGen: 32894K->128K(33280K)] 76120K->43385K(101888K), 0.0044471 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
29.646: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 76153K->43417K(101888K), 0.0017813 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
29.771: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 76185K->43449K(101888K), 0.0024991 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
29.844: [GC (Allocation Failure) [PSYoungGen: 32896K->192K(33280K)] 76217K->43561K(101888K), 0.0021567 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.911: [GC (Allocation Failure) [PSYoungGen: 32960K->224K(33280K)] 76329K->43641K(101888K), 0.0024945 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.006: [GC (Allocation Failure) [PSYoungGen: 32992K->160K(33280K)] 76409K->43641K(101888K), 0.0028501 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.076: [GC (Allocation Failure) [PSYoungGen: 32928K->128K(33280K)] 76409K->43641K(101888K), 0.0035450 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.144: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 76409K->43633K(101888K), 0.0023725 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.213: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 76401K->43697K(101888K), 0.0035909 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.278: [GC (Allocation Failure) [PSYoungGen: 32896K->64K(33280K)] 76465K->43649K(101888K), 0.0039787 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.339: [GC (Allocation Failure) [PSYoungGen: 32832K->64K(33280K)] 76417K->43665K(101888K), 0.0035802 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.404: [GC (Allocation Failure) [PSYoungGen: 32832K->128K(33280K)] 76433K->43753K(101888K), 0.0017702 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.468: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 76521K->43793K(101888K), 0.0020358 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.528: [GC (Allocation Failure) [PSYoungGen: 32896K->192K(33280K)] 76561K->43889K(101888K), 0.0019734 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.651: [GC (Allocation Failure) [PSYoungGen: 32960K->64K(33280K)] 76657K->43865K(101888K), 0.0042712 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
30.742: [GC (Allocation Failure) [PSYoungGen: 32832K->128K(33280K)] 76633K->43961K(101888K), 0.0022400 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
30.808: [GC (Allocation Failure) [PSYoungGen: 32893K->128K(33280K)] 76726K->43993K(101888K), 0.0034453 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.876: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 76761K->44025K(101888K), 0.0027081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.940: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 76793K->44017K(101888K), 0.0020702 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
30.996: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 76785K->44049K(101888K), 0.0018964 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.065: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 76817K->44113K(101888K), 0.0025543 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.125: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 76881K->44145K(101888K), 0.0020245 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.196: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 76913K->44137K(101888K), 0.0023631 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.255: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 76905K->44161K(101888K), 0.0019479 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.316: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 76929K->44185K(101888K), 0.0028584 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.389: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 76953K->44209K(101888K), 0.0036565 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.458: [GC (Allocation Failure) [PSYoungGen: 32864K->64K(33280K)] 76977K->44201K(101888K), 0.0026523 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.521: [GC (Allocation Failure) [PSYoungGen: 32832K->96K(33280K)] 76969K->44249K(101888K), 0.0028150 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
31.583: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 77017K->44313K(101888K), 0.0017982 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.638: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77081K->44345K(101888K), 0.0017688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
31.695: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77113K->44377K(101888K), 0.0029026 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.755: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 77145K->44369K(101888K), 0.0028713 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.812: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 77137K->44401K(101888K), 0.0023957 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
31.878: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 77169K->44433K(101888K), 0.0044933 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.950: [GC (Allocation Failure) [PSYoungGen: 32864K->64K(33280K)] 77201K->44425K(101888K), 0.0024687 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.019: [GC (Allocation Failure) [PSYoungGen: 32832K->128K(33280K)] 77193K->44513K(101888K), 0.0026848 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.086: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77281K->44545K(101888K), 0.0017895 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.143: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77313K->44577K(101888K), 0.0016871 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.206: [GC (Allocation Failure) [PSYoungGen: 32896K->64K(33280K)] 77345K->44537K(101888K), 0.0026765 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.264: [GC (Allocation Failure) [PSYoungGen: 32827K->128K(33280K)] 77301K->44625K(101888K), 0.0031408 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.322: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 77393K->44617K(101888K), 0.0068960 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
32.397: [GC (Allocation Failure) [PSYoungGen: 32859K->96K(33280K)] 77381K->44641K(101888K), 0.0055443 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.469: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 77409K->44705K(101888K), 0.0078428 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
32.532: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77473K->44737K(101888K), 0.0019751 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
32.596: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 77505K->44729K(101888K), 0.0020155 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.663: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 77497K->44753K(101888K), 0.0019128 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.731: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 77521K->44785K(101888K), 0.0028462 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
32.799: [GC (Allocation Failure) [PSYoungGen: 32864K->160K(33280K)] 77553K->44889K(101888K), 0.0029216 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.857: [GC (Allocation Failure) [PSYoungGen: 32928K->128K(33280K)] 77657K->44881K(101888K), 0.0031262 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
32.914: [GC (Allocation Failure) [PSYoungGen: 32896K->160K(33280K)] 77649K->44945K(101888K), 0.0117458 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
32.980: [GC (Allocation Failure) [PSYoungGen: 32928K->128K(33280K)] 77713K->44937K(101888K), 0.0028884 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
33.038: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77705K->44969K(101888K), 0.0024909 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.097: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 77737K->44961K(101888K), 0.0024167 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.158: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 77729K->44985K(101888K), 0.0020357 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.215: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 77753K->45049K(101888K), 0.0029246 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.281: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77817K->45081K(101888K), 0.0018605 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.336: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 77849K->45073K(101888K), 0.0025930 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.388: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 77841K->45153K(101888K), 0.0018255 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.449: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77921K->45185K(101888K), 0.0018726 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.510: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77953K->45209K(101888K), 0.0021436 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.575: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 77977K->45257K(101888K), 0.0062173 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.644: [GC (Allocation Failure) [PSYoungGen: 32896K->224K(33280K)] 78025K->45385K(101888K), 0.0026832 secs] [Times: user=0.00 sys=0.01, real=0.00 secs] 
33.705: [GC (Allocation Failure) [PSYoungGen: 32992K->128K(33280K)] 78153K->45321K(101888K), 0.0017236 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.778: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78089K->45353K(101888K), 0.0022316 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
33.836: [GC (Allocation Failure) [PSYoungGen: 32896K->64K(33280K)] 78121K->45313K(101888K), 0.0039978 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.897: [GC (Allocation Failure) [PSYoungGen: 32832K->96K(33280K)] 78081K->45369K(101888K), 0.0029578 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.955: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 78137K->45393K(101888K), 0.0023196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.016: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 78161K->45457K(101888K), 0.0065022 secs] [Times: user=0.02 sys=0.01, real=0.00 secs] 
34.085: [GC (Allocation Failure) [PSYoungGen: 32892K->128K(33280K)] 78222K->45497K(101888K), 0.0026294 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.157: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78265K->45521K(101888K), 0.0022947 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.221: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78289K->45545K(101888K), 0.0023154 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
34.284: [GC (Allocation Failure) [PSYoungGen: 32896K->160K(33280K)] 78313K->45609K(101888K), 0.0031161 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.349: [GC (Allocation Failure) [PSYoungGen: 32928K->96K(33280K)] 78377K->45569K(101888K), 0.0023424 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
34.411: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 78337K->45633K(101888K), 0.0019566 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
34.482: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78401K->45665K(101888K), 0.0034417 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
34.551: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 78433K->45657K(101888K), 0.0022139 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
34.614: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 78425K->45713K(101888K), 0.0041341 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.675: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78481K->45737K(101888K), 0.0041578 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.743: [GC (Allocation Failure) [PSYoungGen: 32896K->64K(33280K)] 78505K->45697K(101888K), 0.0028327 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
34.802: [GC (Allocation Failure) [PSYoungGen: 32832K->96K(33280K)] 78465K->45745K(101888K), 0.0021977 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
34.864: [GC (Allocation Failure) [PSYoungGen: 32864K->64K(33280K)] 78513K->45737K(101888K), 0.0080070 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
34.929: [GC (Allocation Failure) [PSYoungGen: 32832K->96K(33280K)] 78505K->45793K(101888K), 0.0043711 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
34.991: [GC (Allocation Failure) [PSYoungGen: 32864K->64K(33280K)] 78561K->45785K(101888K), 0.0030749 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
35.059: [GC (Allocation Failure) [PSYoungGen: 32832K->128K(33280K)] 78553K->45881K(101888K), 0.0029965 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.127: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78649K->45905K(101888K), 0.0024652 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
35.195: [GC (Allocation Failure) [PSYoungGen: 32896K->64K(33280K)] 78673K->45865K(101888K), 0.0029257 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.262: [GC (Allocation Failure) [PSYoungGen: 32832K->96K(33280K)] 78633K->45921K(101888K), 0.0022913 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
35.320: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 78689K->45977K(101888K), 0.0020039 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.376: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78745K->46009K(101888K), 0.0019514 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.434: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78777K->46041K(101888K), 0.0018864 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.498: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78809K->46073K(101888K), 0.0019215 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.561: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 78841K->46113K(101888K), 0.0027337 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
35.624: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 78881K->46105K(101888K), 0.0038767 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.693: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 78873K->46129K(101888K), 0.0020814 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.755: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 78897K->46193K(101888K), 0.0026926 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.821: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 78961K->46185K(101888K), 0.0052471 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
35.892: [GC (Allocation Failure) [PSYoungGen: 32864K->64K(33280K)] 78953K->46177K(101888K), 0.0028382 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
35.990: [GC (Allocation Failure) [PSYoungGen: 32832K->96K(33280K)] 78945K->46233K(101888K), 0.0065135 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
36.111: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 79001K->46249K(101888K), 0.0046685 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
36.187: [GC (Allocation Failure) [PSYoungGen: 32864K->64K(33280K)] 79017K->46241K(101888K), 0.0029283 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.257: [GC (Allocation Failure) [PSYoungGen: 32832K->160K(33280K)] 79009K->46369K(101888K), 0.0039319 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.329: [GC (Allocation Failure) [PSYoungGen: 32928K->96K(33280K)] 79137K->46329K(101888K), 0.0032425 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.402: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 79097K->46361K(101888K), 0.0021850 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
36.502: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 79129K->46425K(101888K), 0.0017969 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
36.572: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 79193K->46417K(101888K), 0.0033169 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
36.641: [GC (Allocation Failure) [PSYoungGen: 32864K->96K(33280K)] 79185K->46449K(101888K), 0.0030570 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
36.710: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 79217K->46521K(101888K), 0.0031018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
36.781: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 79289K->46545K(101888K), 0.0019629 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
36.849: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 79313K->46577K(101888K), 0.0019764 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.954: [GC (Allocation Failure) [PSYoungGen: 32896K->160K(33280K)] 79345K->46649K(101888K), 0.0039002 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.020: [GC (Allocation Failure) [PSYoungGen: 32928K->96K(33280K)] 79417K->46617K(101888K), 0.0063612 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
37.124: [GC (Allocation Failure) [PSYoungGen: 32858K->96K(33280K)] 79380K->46641K(101888K), 0.0084821 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.205: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 79409K->46705K(101888K), 0.0018593 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.269: [GC (Allocation Failure) [PSYoungGen: 32896K->160K(33280K)] 79473K->46777K(101888K), 0.0111238 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
37.337: [GC (Allocation Failure) [PSYoungGen: 32928K->128K(33280K)] 79545K->46785K(101888K), 0.0020840 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.400: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 79553K->46825K(101888K), 0.0022459 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.473: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 79593K->46857K(101888K), 0.0099715 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
37.549: [GC (Allocation Failure) [PSYoungGen: 32896K->192K(33280K)] 79625K->46953K(101888K), 0.0027330 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.609: [GC (Allocation Failure) [PSYoungGen: 32960K->64K(33280K)] 79721K->46849K(101888K), 0.0032212 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
37.672: [GC (Allocation Failure) [PSYoungGen: 32832K->128K(33280K)] 79617K->46945K(101888K), 0.0026546 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
37.743: [GC (Allocation Failure) [PSYoungGen: 32896K->96K(33280K)] 79713K->46937K(101888K), 0.0032450 secs] [Times: user=0.01 sys=0.01, real=0.01 secs] 
37.857: [GC (Allocation Failure) [PSYoungGen: 32864K->128K(33280K)] 79705K->46985K(101888K), 0.0029567 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
37.936: [GC (Allocation Failure) [PSYoungGen: 32896K->160K(33280K)] 79753K->47073K(101888K), 0.0018295 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
38.019: [GC (Allocation Failure) [PSYoungGen: 32928K->128K(33280K)] 79841K->47073K(101888K), 0.0094591 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
38.123: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 79841K->47113K(101888K), 0.0100776 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
38.198: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 79881K->47137K(101888K), 0.0019945 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
38.289: [GC (Allocation Failure) [PSYoungGen: 32896K->128K(33280K)] 79905K->47169K(101888K), 0.0020772 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
Heap
 PSYoungGen      total 33280K, used 21387K [0x00000007bdf00000, 0x00000007c0000000, 0x00000007c0000000)
  eden space 32768K, 64% used [0x00000007bdf00000,0x00000007bf3c2cd0,0x00000007bff00000)
  from space 512K, 25% used [0x00000007bff80000,0x00000007bffa0000,0x00000007c0000000)
  to   space 512K, 0% used [0x00000007bff00000,0x00000007bff00000,0x00000007bff80000)
 ParOldGen       total 68608K, used 47041K [0x00000007b9c00000, 0x00000007bdf00000, 0x00000007bdf00000)
  object space 68608K, 68% used [0x00000007b9c00000,0x00000007bc9f05f0,0x00000007bdf00000)
 Metaspace       used 36448K, capacity 38264K, committed 38448K, reserved 1083392K
  class space    used 4544K, capacity 4871K, committed 4912K, reserved 1048576K
