Java HotSpot(TM) 64-Bit Server VM (25.131-b11) for bsd-amd64 JRE (1.8.0_131-b11), built on Mar 15 2017 01:32:22 by "java_re" with gcc 4.2.1 (Based on Apple Inc. build 5658) (LLVM build 2336.11.00)
Memory: 4k page, physical 8388608k(310536k free)

/proc/meminfo:

CommandLine flags: -XX:InitialHeapSize=314572800 -XX:MaxHeapSize=314572800 -XX:MaxNewSize=104857600 -XX:MaxTenuringThreshold=6 -XX:NewSize=104857600 -XX:OldPLABSize=16 -XX:OldSize=209715200 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:+UseConcMarkSweepGC -XX:+UseParNewGC 
0.648: [GC (Allocation Failure) 0.648: [ParNew: 81920K->4908K(92160K), 0.0065773 secs] 81920K->4908K(296960K), 0.0066918 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
14.488: [GC (Allocation Failure) 14.489: [ParNew: 83274K->1535K(92160K), 0.0060027 secs] 115463K->33728K(296960K), 0.0061334 secs] [Times: user=0.03 sys=0.00, real=0.00 secs] 
15.089: [GC (Allocation Failure) 15.089: [ParNew: 83455K->1632K(92160K), 0.0038694 secs] 115648K->34304K(296960K), 0.0039946 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
15.667: [GC (Allocation Failure) 15.667: [ParNew: 83552K->1106K(92160K), 0.0045098 secs] 116224K->33788K(296960K), 0.0046292 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.252: [GC (Allocation Failure) 16.252: [ParNew: 83026K->947K(92160K), 0.0037295 secs] 115708K->33632K(296960K), 0.0038343 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
16.838: [GC (Allocation Failure) 16.839: [ParNew: 82859K->1038K(92160K), 0.0039986 secs] 115544K->33724K(296960K), 0.0041050 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
17.425: [GC (Allocation Failure) 17.425: [ParNew: 82958K->637K(92160K), 0.0034624 secs] 115644K->33326K(296960K), 0.0035937 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
18.015: [GC (Allocation Failure) 18.015: [ParNew: 82557K->599K(92160K), 0.0043268 secs] 115246K->33292K(296960K), 0.0044660 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
18.559: [GC (Allocation Failure) 18.559: [ParNew: 82519K->788K(92160K), 0.0086711 secs] 115212K->33483K(296960K), 0.0087811 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
19.105: [GC (Allocation Failure) 19.105: [ParNew: 82708K->1255K(92160K), 0.0093629 secs] 115403K->33951K(296960K), 0.0094687 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
19.649: [GC (Allocation Failure) 19.649: [ParNew: 83175K->1546K(92160K), 0.0036599 secs] 115871K->34246K(296960K), 0.0037799 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
20.122: [GC (Allocation Failure) 20.122: [ParNew: 83466K->1622K(92160K), 0.0043503 secs] 116166K->34324K(296960K), 0.0044970 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
20.604: [GC (Allocation Failure) 20.605: [ParNew: 83542K->595K(92160K), 0.0030047 secs] 116244K->33299K(296960K), 0.0031261 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
21.019: [GC (Allocation Failure) 21.019: [ParNew: 82512K->460K(92160K), 0.0032963 secs] 115217K->33168K(296960K), 0.0034406 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
21.427: [GC (Allocation Failure) 21.427: [ParNew: 82380K->464K(92160K), 0.0033532 secs] 115088K->33174K(296960K), 0.0034942 secs] [Times: user=0.02 sys=0.01, real=0.00 secs] 
21.809: [GC (Allocation Failure) 21.809: [ParNew: 82384K->544K(92160K), 0.0032633 secs] 115094K->33256K(296960K), 0.0033740 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
22.184: [GC (Allocation Failure) 22.184: [ParNew: 82464K->530K(92160K), 0.0033712 secs] 115176K->33244K(296960K), 0.0035080 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
22.546: [GC (Allocation Failure) 22.546: [ParNew: 82450K->524K(92160K), 0.0028065 secs] 115164K->33245K(296960K), 0.0029096 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
22.903: [GC (Allocation Failure) 22.903: [ParNew: 82444K->356K(92160K), 0.0034371 secs] 115165K->33083K(296960K), 0.0035710 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
23.245: [GC (Allocation Failure) 23.245: [ParNew: 82275K->327K(92160K), 0.0029023 secs] 115002K->33060K(296960K), 0.0030117 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
23.561: [GC (Allocation Failure) 23.561: [ParNew: 82247K->291K(92160K), 0.0026455 secs] 114980K->33028K(296960K), 0.0027428 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
23.879: [GC (Allocation Failure) 23.879: [ParNew: 82211K->300K(92160K), 0.0064118 secs] 114948K->33037K(296960K), 0.0065646 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
24.182: [GC (Allocation Failure) 24.182: [ParNew: 82220K->254K(92160K), 0.0037881 secs] 114957K->32999K(296960K), 0.0039075 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
24.458: [GC (Allocation Failure) 24.458: [ParNew: 82174K->266K(92160K), 0.0030313 secs] 114919K->33012K(296960K), 0.0031505 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
24.723: [GC (Allocation Failure) 24.724: [ParNew: 82186K->236K(92160K), 0.0030288 secs] 114932K->32985K(296960K), 0.0031614 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
24.968: [GC (Allocation Failure) 24.968: [ParNew: 82156K->295K(92160K), 0.0031384 secs] 114905K->33051K(296960K), 0.0032766 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
25.209: [GC (Allocation Failure) 25.209: [ParNew: 82215K->309K(92160K), 0.0031228 secs] 114971K->33068K(296960K), 0.0032541 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
25.429: [GC (Allocation Failure) 25.429: [ParNew: 82229K->201K(92160K), 0.0037537 secs] 114988K->32963K(296960K), 0.0038980 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
25.659: [GC (Allocation Failure) 25.659: [ParNew: 82121K->211K(92160K), 0.0026309 secs] 114883K->32975K(296960K), 0.0027471 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
25.866: [GC (Allocation Failure) 25.867: [ParNew: 82131K->295K(92160K), 0.0053427 secs] 114895K->33064K(296960K), 0.0054835 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
26.056: [GC (Allocation Failure) 26.056: [ParNew: 82215K->299K(92160K), 0.0027713 secs] 114984K->33069K(296960K), 0.0028684 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
26.236: [GC (Allocation Failure) 26.236: [ParNew: 82219K->231K(92160K), 0.0043813 secs] 114989K->33015K(296960K), 0.0045031 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
26.396: [GC (Allocation Failure) 26.396: [ParNew: 82151K->247K(92160K), 0.0039601 secs] 114935K->33032K(296960K), 0.0040842 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
26.562: [GC (Allocation Failure) 26.562: [ParNew: 82167K->198K(92160K), 0.0028145 secs] 114952K->32986K(296960K), 0.0029489 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
26.734: [GC (Allocation Failure) 26.734: [ParNew: 82118K->219K(92160K), 0.0038948 secs] 114906K->33008K(296960K), 0.0040220 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
26.894: [GC (Allocation Failure) 26.894: [ParNew: 82139K->224K(92160K), 0.0028501 secs] 114928K->33015K(296960K), 0.0029753 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
27.065: [GC (Allocation Failure) 27.065: [ParNew: 82144K->193K(92160K), 0.0027999 secs] 114935K->32987K(296960K), 0.0029244 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
27.243: [GC (Allocation Failure) 27.243: [ParNew: 82113K->169K(92160K), 0.0034924 secs] 114907K->32965K(296960K), 0.0036104 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
27.412: [GC (Allocation Failure) 27.412: [ParNew: 82089K->182K(92160K), 0.0046887 secs] 114885K->32978K(296960K), 0.0048237 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
27.574: [GC (Allocation Failure) 27.574: [ParNew: 82102K->243K(92160K), 0.0056861 secs] 114898K->33039K(296960K), 0.0058281 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
27.738: [GC (Allocation Failure) 27.738: [ParNew: 82157K->205K(92160K), 0.0031610 secs] 114953K->33001K(296960K), 0.0032798 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
27.895: [GC (Allocation Failure) 27.895: [ParNew: 82125K->222K(92160K), 0.0028197 secs] 114921K->33019K(296960K), 0.0029354 secs] [Times: user=0.00 sys=0.00, real=0.01 secs] 
28.057: [GC (Allocation Failure) 28.057: [ParNew: 82142K->146K(92160K), 0.0040498 secs] 114939K->32944K(296960K), 0.0041618 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
28.221: [GC (Allocation Failure) 28.221: [ParNew: 82066K->206K(92160K), 0.0050429 secs] 114864K->33003K(296960K), 0.0051921 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
28.388: [GC (Allocation Failure) 28.388: [ParNew: 82126K->185K(92160K), 0.0028763 secs] 114923K->32985K(296960K), 0.0030092 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.546: [GC (Allocation Failure) 28.546: [ParNew: 82105K->190K(92160K), 0.0046287 secs] 114905K->32990K(296960K), 0.0047707 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
28.711: [GC (Allocation Failure) 28.711: [ParNew: 82110K->197K(92160K), 0.0041489 secs] 114910K->32997K(296960K), 0.0042520 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
28.876: [GC (Allocation Failure) 28.876: [ParNew: 82117K->189K(92160K), 0.0040832 secs] 114917K->32989K(296960K), 0.0045433 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.037: [GC (Allocation Failure) 29.037: [ParNew: 82109K->188K(92160K), 0.0027541 secs] 114909K->32987K(296960K), 0.0029745 secs] [Times: user=0.01 sys=0.01, real=0.00 secs] 
29.197: [GC (Allocation Failure) 29.197: [ParNew: 82107K->169K(92160K), 0.0043773 secs] 114907K->32969K(296960K), 0.0044970 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
29.364: [GC (Allocation Failure) 29.364: [ParNew: 82089K->178K(92160K), 0.0045948 secs] 114889K->32978K(296960K), 0.0047351 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
29.523: [GC (Allocation Failure) 29.523: [ParNew: 82098K->242K(92160K), 0.0039381 secs] 114898K->33042K(296960K), 0.0040743 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
29.687: [GC (Allocation Failure) 29.687: [ParNew: 82162K->226K(92160K), 0.0040483 secs] 114962K->33025K(296960K), 0.0041606 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
29.853: [GC (Allocation Failure) 29.853: [ParNew: 82146K->212K(92160K), 0.0031401 secs] 114945K->33012K(296960K), 0.0032740 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
30.012: [GC (Allocation Failure) 30.012: [ParNew: 82132K->235K(92160K), 0.0026496 secs] 114932K->33035K(296960K), 0.0027831 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.174: [GC (Allocation Failure) 30.174: [ParNew: 82155K->222K(92160K), 0.0047192 secs] 114955K->33022K(296960K), 0.0048686 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
30.337: [GC (Allocation Failure) 30.337: [ParNew: 82142K->219K(92160K), 0.0037669 secs] 114942K->33019K(296960K), 0.0038985 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.505: [GC (Allocation Failure) 30.505: [ParNew: 82139K->215K(92160K), 0.0037027 secs] 114939K->33015K(296960K), 0.0038040 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
30.668: [GC (Allocation Failure) 30.668: [ParNew: 82135K->185K(92160K), 0.0040435 secs] 114935K->32985K(296960K), 0.0041614 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
30.835: [GC (Allocation Failure) 30.835: [ParNew: 82105K->218K(92160K), 0.0025849 secs] 114905K->33019K(296960K), 0.0027002 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
30.993: [GC (Allocation Failure) 30.993: [ParNew: 82138K->216K(92160K), 0.0059797 secs] 114939K->33016K(296960K), 0.0061137 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
31.155: [GC (Allocation Failure) 31.155: [ParNew: 82136K->231K(92160K), 0.0028905 secs] 114936K->33031K(296960K), 0.0030179 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
31.316: [GC (Allocation Failure) 31.316: [ParNew: 82151K->220K(92160K), 0.0026582 secs] 114951K->33021K(296960K), 0.0027919 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.488: [GC (Allocation Failure) 31.489: [ParNew: 82140K->182K(92160K), 0.0041946 secs] 114941K->32982K(296960K), 0.0043833 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.647: [GC (Allocation Failure) 31.647: [ParNew: 82102K->165K(92160K), 0.0033736 secs] 114902K->32965K(296960K), 0.0034797 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.811: [GC (Allocation Failure) 31.811: [ParNew: 82085K->185K(92160K), 0.0036292 secs] 114885K->32987K(296960K), 0.0038171 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
31.972: [GC (Allocation Failure) 31.972: [ParNew: 82105K->194K(92160K), 0.0081749 secs] 114907K->32996K(296960K), 0.0083098 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
32.144: [GC (Allocation Failure) 32.144: [ParNew: 82114K->194K(92160K), 0.0026681 secs] 114916K->32996K(296960K), 0.0027739 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
32.303: [GC (Allocation Failure) 32.303: [ParNew: 82114K->215K(92160K), 0.0051626 secs] 114916K->33017K(296960K), 0.0055559 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
32.473: [GC (Allocation Failure) 32.473: [ParNew: 82135K->209K(92160K), 0.0044387 secs] 114937K->33012K(296960K), 0.0045651 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
32.631: [GC (Allocation Failure) 32.631: [ParNew: 82129K->204K(92160K), 0.0033478 secs] 114932K->33008K(296960K), 0.0034958 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
32.795: [GC (Allocation Failure) 32.795: [ParNew: 82124K->199K(92160K), 0.0038454 secs] 114928K->33003K(296960K), 0.0039375 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
32.969: [GC (Allocation Failure) 32.969: [ParNew: 82119K->210K(92160K), 0.0032667 secs] 114923K->33013K(296960K), 0.0033894 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
33.127: [GC (Allocation Failure) 33.127: [ParNew: 82130K->210K(92160K), 0.0048099 secs] 114933K->33013K(296960K), 0.0049292 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
33.288: [GC (Allocation Failure) 33.288: [ParNew: 82130K->230K(92160K), 0.0043179 secs] 114933K->33033K(296960K), 0.0044228 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
33.454: [GC (Allocation Failure) 33.454: [ParNew: 82150K->176K(92160K), 0.0038206 secs] 114953K->32979K(296960K), 0.0039430 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
33.624: [GC (Allocation Failure) 33.624: [ParNew: 82096K->174K(92160K), 0.0039870 secs] 114899K->32978K(296960K), 0.0041097 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
33.793: [GC (Allocation Failure) 33.793: [ParNew: 82088K->201K(92160K), 0.0029550 secs] 114892K->33007K(296960K), 0.0030637 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
33.960: [GC (Allocation Failure) 33.960: [ParNew: 82113K->192K(92160K), 0.0029687 secs] 114919K->32998K(296960K), 0.0030880 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.122: [GC (Allocation Failure) 34.122: [ParNew: 82112K->184K(92160K), 0.0046802 secs] 114918K->32990K(296960K), 0.0048149 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
34.275: [GC (Allocation Failure) 34.276: [ParNew: 82104K->221K(92160K), 0.0029581 secs] 114910K->33027K(296960K), 0.0030779 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.439: [GC (Allocation Failure) 34.439: [ParNew: 82141K->203K(92160K), 0.0040418 secs] 114947K->33009K(296960K), 0.0041440 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.600: [GC (Allocation Failure) 34.600: [ParNew: 82123K->225K(92160K), 0.0026623 secs] 114929K->33031K(296960K), 0.0027612 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.758: [GC (Allocation Failure) 34.758: [ParNew: 82139K->179K(92160K), 0.0028315 secs] 114945K->32985K(296960K), 0.0029505 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
34.923: [GC (Allocation Failure) 34.923: [ParNew: 82099K->178K(92160K), 0.0085345 secs] 114905K->32985K(296960K), 0.0086861 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
35.086: [GC (Allocation Failure) 35.086: [ParNew: 82098K->187K(92160K), 0.0051686 secs] 114905K->32995K(296960K), 0.0052538 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.260: [GC (Allocation Failure) 35.260: [ParNew: 82107K->189K(92160K), 0.0025743 secs] 114915K->32997K(296960K), 0.0026622 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
35.444: [GC (Allocation Failure) 35.444: [ParNew: 82109K->193K(92160K), 0.0026710 secs] 114917K->33001K(296960K), 0.0027620 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
35.606: [GC (Allocation Failure) 35.606: [ParNew: 82113K->134K(92160K), 0.0059927 secs] 114921K->32942K(296960K), 0.0060895 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
35.771: [GC (Allocation Failure) 35.771: [ParNew: 82054K->268K(92160K), 0.0066382 secs] 114862K->33076K(296960K), 0.0067790 secs] [Times: user=0.02 sys=0.00, real=0.01 secs] 
35.941: [GC (Allocation Failure) 35.941: [ParNew: 82188K->210K(92160K), 0.0028221 secs] 114996K->33018K(296960K), 0.0029427 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
36.092: [GC (Allocation Failure) 36.092: [ParNew: 82130K->231K(92160K), 0.0044936 secs] 114938K->33039K(296960K), 0.0045979 secs] [Times: user=0.01 sys=0.00, real=0.01 secs] 
Heap
 par new generation   total 92160K, used 79736K [0x00000007ad400000, 0x00000007b3800000, 0x00000007b3800000)
  eden space 81920K,  97% used [0x00000007ad400000, 0x00000007b21a43c0, 0x00000007b2400000)
  from space 10240K,   2% used [0x00000007b2400000, 0x00000007b2439e30, 0x00000007b2e00000)
  to   space 10240K,   0% used [0x00000007b2e00000, 0x00000007b2e00000, 0x00000007b3800000)
 concurrent mark-sweep generation total 204800K, used 32807K [0x00000007b3800000, 0x00000007c0000000, 0x00000007c0000000)
 Metaspace       used 36417K, capacity 38115K, committed 38440K, reserved 1083392K
  class space    used 4529K, capacity 4849K, committed 4908K, reserved 1048576K
